ticker,company_name,ceo_name,ceo_title,tenure_duration,start_date,education,num_past_roles,num_highlights,linkedin_url,source,fetch_timestamp
JRSH,"Jerash Holdings (US), Inc.",Mr. Lin Hung  Choi,"Chairman, CEO, President & Treasurer",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:30:32.928374
ATMC,ALPHATIME ACQUISITION CORP,Mr. Gan Kim Hai,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:30:40.953665
GRF,"EAGLE CAPITAL GROWTH FUND, INC.",Mr. Luke Edward Sims,"Chief Executive Officer, President and Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:30:48.890506
APWC,ASIA PACIFIC WIRE & CABLE CORP LTD,Mr. Chun-Tang  Yuan M.S.,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:30:56.790779
GRCE,"Grace Therapeutics, Inc.",Mr. Prashant  Kohli,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:31:04.733952
FCO,"ABRDN GLOBAL INCOME FUND, INC.","Mr. Martin James Gilbert C.A., L.L.B., LLD, M.A., MA LLB LLD CA","VP, Interested Director, CEO of Aberdeen Asset Mgmt PLC & President of Aberdeen Asset Mgmt PLC",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:31:12.710976
BCAB,"BioAtla, Inc.",Dr. Jay M. Short Ph.D.,"Co-Founder, CEO & Chairman",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:31:20.830309
DFLI,Dragonfly Energy Holdings Corp.,Dr. Denis  Phares,"Founder, Chairman of the Board, President, CEO & Interim CFO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:31:28.884435
BLIV,BeLive Holdings,Mr. Teck Chuan  Tan,CEO & Chairman,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:31:39.949744
HERZ,"Herzfeld Credit Income Fund, Inc",Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:31:48.048334
FTFT,Future FinTech Group Inc.,Mr. Hu  Li,"CEO, President & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:31:53.597447
INTG,INTERGROUP CORP,Mr. John V. Winfield,"Chairman, President & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:32:01.907045
USEG,US ENERGY CORP,Mr. Ryan Lewis Smith,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:32:09.770053
GBIO,Generation Bio Co.,Dr. Cameron Geoffrey McDonough M.D.,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:32:19.749335
ZONE,"CleanCore Solutions, Inc.",Mr. Clayton  Adams,Chief Executive Officer & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:32:27.661972
XTIA,"XTI Aerospace, Inc.",Mr. Scott A. Pomeroy CPA,CEO & Chairman,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:32:35.640417
BTOC,Armlogi Holding Corp.,Mr. Aidy  Chou,"Co-Founder, Chairman, President & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:32:43.647182
ICMB,"Investcorp Credit Management BDC, Inc.",Mr. Suhail Ahmad Shaikh,"CEO, CIO of Private Credit & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:32:51.555556
PRTS,"CarParts.com, Inc.",Mr. David  Meniane CPA,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:32:59.484274
SPCB,SuperCom Ltd,Mr. Ordan  Trabelsi,President & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:33:07.478761
ANVS,"Annovis Bio, Inc.",Dr. Maria L. Maccecchini Ph.D.,"Founder, CEO, President & Executive Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:33:15.486827
ELUT,ELUTIA INC.,Dr. C. Randal Mills Ph.D.,"Co-Founder, President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:33:23.347254
CLGN,CollPlant Biotechnologies Ltd,Mr. Yehiel  Tal,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:33:31.305847
IINN,Inspira Technologies OXY B.H.N. Ltd,Mr. Dagi Shahar Ben-Noon,"Co-Founder, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:33:39.238098
TELO,"Telomir Pharmaceuticals, Inc.",Mr. Erez  Aminov,Chairman of the Board & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:33:47.195357
WIMI,WiMi Hologram Cloud Inc.,Mr. Chengwei  Yi,Chief Executive Officer of VIYI Technology Inc,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:33:55.032033
MRSN,"Mersana Therapeutics, Inc.",Dr. Martin H. Huber M.D.,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:34:03.114381
AIFF,"FIREFLY NEUROSCIENCE, INC.",Mr. Greg  Lipschitz,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:34:11.529652
MODD,"Modular Medical, Inc.",Mr. James E. Besser,Chief Executive Officer,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:34:19.758294
IGC,"IGC Pharma, Inc.",Mr. Ram  Mukunda,"Founder, President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:34:27.945582
TOON,"Kartoon Studios, Inc.",Mr. Andrew A. Heyward,Chairman of the Board & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:34:36.017537
USIO,"Usio, Inc.",Mr. Louis A. Hoch,"Co-Founder, Chairman, President, CEO & COO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:34:44.265729
UG,UNITED GUARDIAN INC,Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:34:52.435741
SIDU,Sidus Space Inc.,Ms. Carol M. Craig,"Founder, President, CEO & Chairwoman",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:34:57.941854
DRIO,DarioHealth Corp.,Mr. Erez  Raphael,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:35:06.589771
SNAL,"Snail, Inc.",Mr. Shi  Hai,"Founder, Chairman, Chief Strategy Officer & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:35:14.900494
PLUR,Pluri Inc.,Mr. Yaacov  Yanay,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:35:23.149959
KTCC,KEY TRONIC CORP,Mr. Brett R. Larsen CPA,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:35:31.311688
CCEL,CRYO CELL INTERNATIONAL INC,Mr. David I. Portnoy,Chairman & Co-CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:35:39.402928
FARM,FARMER BROTHERS CO,Mr. John E. Moore III,"CEO, President & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:35:47.688646
SNTI,"Senti Biosciences, Inc.","Dr. Timothy K. Lu M.D., Ph.D.","Co-Founder, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:35:56.072156
FMST,Foremost Clean Energy Ltd.,Mr. Jason  Barnard,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:36:04.183452
LITB,"LightInTheBox Holding Co., Ltd.",Mr. Jian  He,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:36:12.259441
ECOR,"electroCore, Inc.",Mr. Daniel S. Goldberger,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:36:20.500323
ADAP,Adaptimmune Therapeutics PLC,Mr. Adrian G.  Rawcliffe,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:36:28.786907
NTZ,NATUZZI S P A,Mr. Pasquale  Natuzzi,"Founder, Executive Chairman & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:36:37.016157
ISPO,Inspirato Inc,Mr. Payam  Zamani,"President, CEO & Chairman",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:36:45.397126
LITM,Snow Lake Resources Ltd.,"Mr. Frank David Wheatley B.Com., B.Comm., L.L.B.",Chief Executive Officer,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:36:53.600506
XLO,"Xilio Therapeutics, Inc.","Dr. Rene  Russo BCPS, Pharm.D.","President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:37:01.965792
JBDI,JBDI Holdings Ltd,Mr. Chwee Poh  Lim,CEO & Executive Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:37:09.967233
NCT,Intercont (Cayman) Ltd,Ms. Muchun  Zhu,CEO & Executive Chairman,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:37:19.578284
DBGI,"Digital Brands Group, Inc.",Mr. John Hilburn Davis IV,"President, CEO & Chairman",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:37:27.766438
OKUR,"OnKure Therapeutics, Inc.",Dr. Nicholas A. Saccomano Ph.D.,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:37:35.877016
CISO,"CISO Global, Inc.",Mr. David G. Jemmett,"Founder, CEO & Chairman",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:37:43.973753
MURA,Mural Oncology plc,Ms. Caroline J. Loew Ph.D.,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:37:52.040089
AGAE,Allied Gaming & Entertainment Inc.,Mr. Yangyang  Li,"CEO, President & Chairman",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:38:00.322143
LGL,LGL GROUP INC,Mr. Marc Joseph Gabelli,Chairman & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:38:08.534879
MLSS,MILESTONE SCIENTIFIC INC.,Mr. Eric C. Hines,Chief Executive Officer,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:38:17.104669
MYO,"MYOMO, INC.",Mr. Paul R. Gudonis,"President, CEO & Chairman",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:38:25.392745
RANI,"Rani Therapeutics Holdings, Inc.",Mr. Talat  Imran,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:38:33.875018
GROW,U S GLOBAL INVESTORS INC,Mr. Frank Edward Holmes,"CEO, Chief Investment Officer & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:38:42.055452
BTOG,BIT ORIGIN Ltd,Mr. Jinghai  Jiang,"Chairman of the Board, CEO & COO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:38:50.534572
TOPP,Toppoint Holdings Inc.,Mr. Hok C. Chan,"CEO, President & Chairman of the Board",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:38:58.714489
MDBH,"MDB Capital Holdings, LLC",Mr. Christopher A. Marlett,"Co-Founder, CEO & Chairman",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:39:06.984593
ANTX,"AN2 Therapeutics, Inc.",Mr. Eric E. Easom,"Co-Founder, CEO, President & Chairman of the Board",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:39:15.154348
FAT,"Fat Brands, Inc",Mr. Andrew A. Wiederhorn,"Founder, President, CEO, Outside Consultant & Strategic Advisor and Chairman",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:39:23.624428
KLXE,"KLX Energy Services Holdings, Inc.",Mr. Christopher J. Baker,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:39:31.679509
EDRY,EuroDry Ltd.,Mr. Aristides J. Pittas,"Chairman, President & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:39:39.878086
HUIZ,Huize Holding Ltd,Mr. Cunjun  Ma,"Founder, Chairman & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:39:47.968592
VIVK,"Vivakor, Inc.",Mr. James H. Ballengee,"President, CEO & Chairman",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:39:56.300389
INTZ,INTRUSION INC,Mr. Anthony E. Scott,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:40:05.135063
NTIP,"NETWORK-1 TECHNOLOGIES, INC.",Mr. Corey M. Horowitz J.D.,Chairman & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:40:13.472628
SELX,Semilux International Ltd.,Dr. Yung-Peng  Chang,Co-CEO & Chairman,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:40:21.927917
MSW,Ming Shing Group Holdings Ltd,Mr. Wenjin  Li,CEO & Non-Independent Chairman,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:40:30.474954
XCUR,"EXICURE, INC.",Mr. Andy  Yoo,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:40:38.855052
OMCC,OLD MARKET CAPITAL Corp,Mr. Jeffrey C. Royal,CEO & Chairman,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:40:47.089964
YYAI,Connexa Sports Technologies Inc.,Mr. Thomas  Tarala,"CEO, Company Secretary & Non-Independent Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:40:55.374782
LEE,"LEE ENTERPRISES, Inc",Mr. Kevin D. Mowbray,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:41:03.633693
ZBAO,Zhibao Technology Inc.,Mr. Botao  Ma,"Founder, Chairman & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:41:11.790955
SWVL,Swvl Holdings Corp,Mr. Mostafa  Kandil,Chairman & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:41:20.531796
BMGL,Basel Medical Group Ltd,Dr. Yen Feng  Chhoa M.D.,Group Chief Health Officer & Interim CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:41:28.874829
POCI,"PRECISION OPTICS CORPORATION, INC.",Dr. Joseph N. Forkey,"CEO, President, Treasurer & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:41:37.042676
TBHC,"BRAND HOUSE COLLECTIVE, INC.",Ms. Amy A. E. Sullivan,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:41:45.170450
ATON,AlphaTON Capital Corp,Ms. Brittany  Kaiser,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:41:53.374934
AKTX,Akari Therapeutics Plc,Mr. Abizer  Gaslightwala,"CEO, President & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:42:01.699926
GIFT,"GIFTIFY, INC.",Mr. Ketan  Thakker,"Chairman, President & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:42:09.903090
FOXX,Foxx Development Holdings Inc.,Mr. Greg  Foley,Chief Executive Officer,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:42:19.411927
COSM,Cosmos Health Inc.,Mr. Grigorios  Siokas,Chairman & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:42:27.527649
CYCU,"Cycurion, Inc.",Mr. Leo Kevin Kelly,CEO & Chairman of the Board,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:42:36.008152
CVU,CPI AEROSTRUCTURES INC,Ms. Dorith  Hakim,"CEO, President & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:42:44.603053
GPUS,"Hyperscale Data, Inc.",Mr. William B. Horne,CEO & Vice Chairman,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:42:52.852780
FENG,Phoenix New Media Ltd,Mr. Yusheng  Sun,Chairman of the Board & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:43:01.161228
SKBL,Skyline Builders Group Holding Ltd,Mr. Ngo Chiu  Lam,CEO & Chairman of the Board,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:43:09.238809
SWAG,"Stran & Company, Inc.",Mr. Andrew  Shape,"Co-Founder, President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:43:19.343116
BTTC,Black Titan Corp,Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:43:27.712810
QRHC,Quest Resource Holding Corp,Mr. Perry W. Moss,Chief Executive Officer & President,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:43:33.107518
RBOT,Vicarious Surgical Inc.,Mr. Stephen  From,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:43:41.148669
DYCQ,DT Cloud Acquisition Corp,Mr. Guojian  Chen,"CEO, CFO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:43:49.343660
NTCL,NetClass Technology Inc,Dr. Jianbiao  Dai,Chairman of the Board & CEO,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:43:57.450428
CIF,MFS INTERMEDIATE HIGH INCOME FUND,Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:44:05.536858
RMCO,Royalty Management Holding Corp,Mr. Thomas M. Sauve,"CEO, Director & Company Secretary",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:44:10.971781
EQS,"EQUUS TOTAL RETURN, INC.",Mr. John A. Hardy,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:44:19.586204
VVOS,"Vivos Therapeutics, Inc.",Mr. R. Kirk Huntsman,"Co-Founder, Chairman of the Board & CEO",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:44:27.886381
MKDW,MKDWELL Tech Inc.,Not found,Not found,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:44:36.240144
DAIO,DATA I/O CORP,Mr. William O. Wentworth,"CEO, President & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:44:41.696790
OESX,"ORION ENERGY SYSTEMS, INC.",Ms. Sally A. Washlow,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:44:50.002763
VBIX,Viewbix Inc.,Mr. Amihay  Hadad,Chief Executive Officer,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:44:58.367198
NRSN,NeuroSense Therapeutics Ltd.,Mr. Alon  Ben-Noon,"Co-Founder, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:45:06.579423
CETX,CEMTREX INC,Mr. Saagar  Govil,"Chairman, President, CEO, Executive Officer & Secretary",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:45:14.962577
ADGM,"Adagio Medical Holdings, Inc.",Mr. Todd  Usen,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:45:23.342524
KLTO,"Klotho Neurosciences, Inc.",Dr. Joseph  Sinkule Pharm.D.,"Founder, CEO, Chairman of the Board & Secretary",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:45:31.449780
DTST,Data Storage Corp,Mr. Charles M. Piluso,"Chairman, CEO & Principal Executive Officer",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:45:39.676877
FEDU,Four Seasons Education (Cayman) Inc.,Ms. Yi  Zuo,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:45:47.958141
VRAR,"Glimpse Group, Inc.",Mr. Lyron Live Bentovim,"President, CEO & Chairman",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:45:56.162269
AERT,"Aeries Technology, Inc.",Mr. Bhisham  Khare,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:46:04.467644
NRXS,"Neuraxis, INC",Mr. Brian  Carrico,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:46:13.316840
MBBC,"Marathon Bancorp, Inc. /MD/",Mr. Nicholas W. Zillges,"President, CEO & Director",Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:46:21.429045
KMRK,K-TECH SOLUTIONS CO LTD,Mr. Yiu Keung  Kwok,CEO & Director,Not found,Not found,Not found,0,0,Not found,yfinance + LinkedIn,2025-10-11T16:46:29.651150
